DriverID: likun1000003
Speed: likun1000003, 66, 2017-01-01 08:13:40
Speed: likun1000003, 74, 2017-01-01 08:13:50
Speed: likun1000003, 64, 2017-01-01 08:14:00
Speed: likun1000003, 89, 2017-01-01 08:14:10
Speed: likun1000003, 62, 2017-01-01 08:14:20
Speed: likun1000003, 97, 2017-01-01 08:14:30
Speed: likun1000003, 113, 2017-01-01 08:14:40
Speed: likun1000003, 134, 2017-01-01 08:14:40
Speed: likun1000003, 120, 2017-01-01 08:14:42
Speed: likun1000003, 129, 2017-01-01 08:14:45
Speed: likun1000003, 130, 2017-01-01 08:14:50
Speed: likun1000003, 127, 2017-01-01 08:15:00
Speed: likun1000003, 120, 2017-01-01 08:15:01
Speed: likun1000003, 118, 2017-01-01 08:15:10
Speed: likun1000003, 70, 2017-01-01 08:15:20
Speed: likun1000003, 110, 2017-01-01 08:15:30
Speed: likun1000003, 76, 2017-01-01 08:15:40
Speed: likun1000003, 86, 2017-01-01 08:15:50
Speed: likun1000003, 77, 2017-01-01 08:16:00
Speed: likun1000003, 132, 2017-01-01 08:16:04
Speed: likun1000003, 127, 2017-01-01 08:16:10
Speed: likun1000003, 120, 2017-01-01 08:16:17
Speed: likun1000003, 135, 2017-01-01 08:16:17
Speed: likun1000003, 149, 2017-01-01 08:16:20
Speed: likun1000003, 142, 2017-01-01 08:16:30
Speed: likun1000003, 120, 2017-01-01 08:16:35
Speed: likun1000003, 75, 2017-01-01 08:16:40
Speed: likun1000003, 71, 2017-01-01 08:16:50
Speed: likun1000003, 92, 2017-01-01 08:16:51
Speed: likun1000003, 105, 2017-01-01 08:17:00
Speed: likun1000003, 92, 2017-01-01 08:17:10
Speed: likun1000003, 66, 2017-01-01 08:17:20
Speed: likun1000003, 66, 2017-01-01 08:17:30
Speed: likun1000003, 99, 2017-01-01 08:17:33
Speed: likun1000003, 108, 2017-01-01 08:17:40
Speed: likun1000003, 60, 2017-01-01 08:17:50
Speed: likun1000003, 66, 2017-01-01 08:18:00
Speed: likun1000003, 124, 2017-01-01 08:18:01
Speed: likun1000003, 149, 2017-01-01 08:18:10
Speed: likun1000003, 129, 2017-01-01 08:18:19
Speed: likun1000003, 144, 2017-01-01 08:18:20
Speed: likun1000003, 125, 2017-01-01 08:18:30
Speed: likun1000003, 145, 2017-01-01 08:18:37
Speed: likun1000003, 149, 2017-01-01 08:18:40
Speed: likun1000003, 120, 2017-01-01 08:18:44
Speed: likun1000003, 111, 2017-01-01 08:18:50
Speed: likun1000003, 108, 2017-01-01 08:19:00
Speed: likun1000003, 100, 2017-01-01 08:19:10
Speed: likun1000003, 60, 2017-01-01 08:19:20
Speed: likun1000003, 97, 2017-01-01 08:19:30
Speed: likun1000003, 83, 2017-01-01 08:19:40
Speed: likun1000003, 111, 2017-01-01 08:19:50
Speed: likun1000003, 110, 2017-01-01 08:20:00
Speed: likun1000003, 63, 2017-01-01 08:20:10
Speed: likun1000003, 64, 2017-01-01 08:20:20
Speed: likun1000003, 76, 2017-01-01 08:20:30
Speed: likun1000003, 106, 2017-01-01 08:20:40
Speed: likun1000003, 96, 2017-01-01 08:20:41
Speed: likun1000003, 106, 2017-01-01 08:20:50
Speed: likun1000003, 99, 2017-01-01 08:20:52
Speed: likun1000003, 94, 2017-01-01 08:21:00
Speed: likun1000003, 114, 2017-01-01 08:21:10
Speed: likun1000003, 117, 2017-01-01 08:21:20
Speed: likun1000003, 82, 2017-01-01 08:21:27
Speed: likun1000003, 81, 2017-01-01 08:21:30
Speed: likun1000003, 103, 2017-01-01 08:21:40
Speed: likun1000003, 71, 2017-01-01 08:21:50
Speed: likun1000003, 90, 2017-01-01 08:22:00
Speed: likun1000003, 75, 2017-01-01 08:22:10
Speed: likun1000003, 141, 2017-01-01 08:22:18
Speed: likun1000003, 120, 2017-01-01 08:22:18
Speed: likun1000003, 96, 2017-01-01 08:22:20
Speed: likun1000003, 100, 2017-01-01 08:22:30
Speed: likun1000003, 98, 2017-01-01 08:22:40
Speed: likun1000003, 82, 2017-01-01 08:22:50
Speed: likun1000003, 103, 2017-01-01 08:23:00
Speed: likun1000003, 67, 2017-01-01 08:23:10
Speed: likun1000003, 136, 2017-01-01 08:23:13
Speed: likun1000003, 128, 2017-01-01 08:23:20
Speed: likun1000003, 120, 2017-01-01 08:23:29
Speed: likun1000003, 72, 2017-01-01 08:23:30
Speed: likun1000003, 90, 2017-01-01 08:23:40
Speed: likun1000003, 84, 2017-01-01 08:23:50
Speed: likun1000003, 115, 2017-01-01 08:24:00
Speed: likun1000003, 73, 2017-01-01 08:24:10
Speed: likun1000003, 102, 2017-01-01 08:24:20
Speed: likun1000003, 95, 2017-01-01 08:24:20
Speed: likun1000003, 114, 2017-01-01 08:24:21
Speed: likun1000003, 107, 2017-01-01 08:24:30
Speed: likun1000003, 102, 2017-01-01 08:24:40
Speed: likun1000003, 87, 2017-01-01 08:24:50
Speed: likun1000003, 91, 2017-01-01 08:25:00
Speed: likun1000003, 72, 2017-01-01 08:25:10
Speed: likun1000003, 80, 2017-01-01 08:25:20
Speed: likun1000003, 77, 2017-01-01 08:25:30
Speed: likun1000003, 65, 2017-01-01 08:25:40
Speed: likun1000003, 68, 2017-01-01 08:25:50
Speed: likun1000003, 102, 2017-01-01 08:26:00
Speed: likun1000003, 79, 2017-01-01 08:26:07
Speed: likun1000003, 114, 2017-01-01 08:26:10
Speed: likun1000003, 79, 2017-01-01 08:26:20
Speed: likun1000003, 89, 2017-01-01 08:26:30
Speed: likun1000003, 89, 2017-01-01 08:26:40
Speed: likun1000003, 111, 2017-01-01 08:26:50
Speed: likun1000003, 93, 2017-01-01 08:27:00
Speed: likun1000003, 88, 2017-01-01 08:27:10
Speed: likun1000003, 94, 2017-01-01 08:27:20
Speed: likun1000003, 108, 2017-01-01 08:27:30
Speed: likun1000003, 115, 2017-01-01 08:27:40
Speed: likun1000003, 94, 2017-01-01 08:27:50
Speed: likun1000003, 64, 2017-01-01 08:28:00
Speed: likun1000003, 93, 2017-01-01 08:28:10
Speed: likun1000003, 98, 2017-01-01 08:28:20
Speed: likun1000003, 103, 2017-01-01 08:28:30
Speed: likun1000003, 71, 2017-01-01 08:28:40
Speed: likun1000003, 92, 2017-01-01 08:28:50
Speed: likun1000003, 84, 2017-01-01 08:29:00
Speed: likun1000003, 120, 2017-01-01 08:29:05
Speed: likun1000003, 141, 2017-01-01 08:29:10
Speed: likun1000003, 139, 2017-01-01 08:29:20
Speed: likun1000003, 131, 2017-01-01 08:29:30
Speed: likun1000003, 139, 2017-01-01 08:29:40
Speed: likun1000003, 120, 2017-01-01 08:29:47
Speed: likun1000003, 89, 2017-01-01 08:29:50
Speed: likun1000003, 84, 2017-01-01 08:30:00
Speed: likun1000003, 61, 2017-01-01 08:30:10
Speed: likun1000003, 93, 2017-01-01 08:30:20
Speed: likun1000003, 96, 2017-01-01 08:30:30
Speed: likun1000003, 99, 2017-01-01 08:30:33
Speed: likun1000003, 102, 2017-01-01 08:30:40
Speed: likun1000003, 73, 2017-01-01 08:30:50
Speed: likun1000003, 147, 2017-01-01 08:30:59
Speed: likun1000003, 120, 2017-01-01 08:30:59
Speed: likun1000003, 103, 2017-01-01 08:31:00
Speed: likun1000003, 78, 2017-01-01 08:31:09
Speed: likun1000003, 60, 2017-01-01 08:31:10
Speed: likun1000003, 115, 2017-01-01 08:31:20
Speed: likun1000003, 111, 2017-01-01 08:31:28
Speed: likun1000003, 105, 2017-01-01 08:31:30
Speed: likun1000003, 66, 2017-01-01 08:31:40
Speed: likun1000003, 98, 2017-01-01 08:31:50
Speed: likun1000003, 116, 2017-01-01 08:31:55
Speed: likun1000003, 114, 2017-01-01 08:32:00
Speed: likun1000003, 81, 2017-01-01 08:32:10
Speed: likun1000003, 74, 2017-01-01 08:32:20
Speed: likun1000003, 108, 2017-01-01 08:32:30
Speed: likun1000003, 68, 2017-01-01 08:32:40
Speed: likun1000003, 79, 2017-01-01 08:32:41
Speed: likun1000003, 101, 2017-01-01 08:32:50
Speed: likun1000003, 72, 2017-01-01 08:33:00
Speed: likun1000003, 144, 2017-01-01 08:33:09
Speed: likun1000003, 120, 2017-01-01 08:33:09
Speed: likun1000003, 103, 2017-01-01 08:33:10
Speed: likun1000003, 103, 2017-01-01 08:33:20
Speed: likun1000003, 110, 2017-01-01 08:33:30
Speed: likun1000003, 92, 2017-01-01 08:33:40
Speed: likun1000003, 108, 2017-01-01 08:33:50
Speed: likun1000003, 100, 2017-01-01 08:34:00
Speed: likun1000003, 112, 2017-01-01 08:34:10
Speed: likun1000003, 119, 2017-01-01 08:34:13
Speed: likun1000003, 4, 2017-01-01 08:34:19
Speed: likun1000003, 2, 2017-01-01 08:34:20
Speed: likun1000003, 9, 2017-01-01 08:34:30
Speed: likun1000003, 1, 2017-01-01 08:34:32
Speed: likun1000003, 120, 2017-01-01 08:34:38
Speed: likun1000003, 112, 2017-01-01 08:34:39
Speed: likun1000003, 81, 2017-01-01 08:34:40
Speed: likun1000003, 91, 2017-01-01 08:34:50
Speed: likun1000003, 90, 2017-01-01 08:35:00
Speed: likun1000003, 132, 2017-01-01 08:35:00
Speed: likun1000003, 120, 2017-01-01 08:35:06
Speed: likun1000003, 90, 2017-01-01 08:35:10
Speed: likun1000003, 10, 2017-01-01 08:35:17
Speed: likun1000003, 6, 2017-01-01 08:35:19
Speed: likun1000003, 136, 2017-01-01 08:35:20
Speed: likun1000003, 141, 2017-01-01 08:35:30
Speed: likun1000003, 120, 2017-01-01 08:35:32
Speed: likun1000003, 87, 2017-01-01 08:35:40
Speed: likun1000003, 135, 2017-01-01 08:35:48
Speed: likun1000003, 120, 2017-01-01 08:35:48
Speed: likun1000003, 71, 2017-01-01 08:35:48
Speed: likun1000003, 122, 2017-01-01 08:35:48
Speed: likun1000003, 120, 2017-01-01 08:35:48
Speed: likun1000003, 84, 2017-01-01 08:35:50
Speed: likun1000003, 87, 2017-01-01 08:36:00
Speed: likun1000003, 68, 2017-01-01 08:36:10
Speed: likun1000003, 63, 2017-01-01 08:36:20
Speed: likun1000003, 96, 2017-01-01 08:36:30
Speed: likun1000003, 95, 2017-01-01 08:36:40
Speed: likun1000003, 119, 2017-01-01 08:36:50
Speed: likun1000003, 61, 2017-01-01 08:37:00
Speed: likun1000003, 106, 2017-01-01 08:37:10
Speed: likun1000003, 61, 2017-01-01 08:37:20
Speed: likun1000003, 115, 2017-01-01 08:37:30
Speed: likun1000003, 104, 2017-01-01 08:37:40
Speed: likun1000003, 103, 2017-01-01 08:37:50
Speed: likun1000003, 116, 2017-01-01 08:38:00
Speed: likun1000003, 88, 2017-01-01 08:38:10
Speed: likun1000003, 74, 2017-01-01 08:38:20
Speed: likun1000003, 116, 2017-01-01 08:38:30
Speed: likun1000003, 84, 2017-01-01 08:38:38
Speed: likun1000003, 78, 2017-01-01 08:38:40
Speed: likun1000003, 147, 2017-01-01 08:38:46
Speed: likun1000003, 137, 2017-01-01 08:38:50
Speed: likun1000003, 121, 2017-01-01 08:38:50
Speed: likun1000003, 128, 2017-01-01 08:39:00
Speed: likun1000003, 136, 2017-01-01 08:39:10
Speed: likun1000003, 120, 2017-01-01 08:39:16
Speed: likun1000003, 84, 2017-01-01 08:39:20
Speed: likun1000003, 93, 2017-01-01 08:39:30
Speed: likun1000003, 75, 2017-01-01 08:39:40
Speed: likun1000003, 104, 2017-01-01 08:39:50
Speed: likun1000003, 88, 2017-01-01 08:40:00
Speed: likun1000003, 121, 2017-01-01 08:40:02
Speed: likun1000003, 120, 2017-01-01 08:40:04
Speed: likun1000003, 105, 2017-01-01 08:40:10
Speed: likun1000003, 116, 2017-01-01 08:40:20
Speed: likun1000003, 99, 2017-01-01 08:40:30
Speed: likun1000003, 149, 2017-01-01 08:40:35
Speed: likun1000003, 120, 2017-01-01 08:40:39
Speed: likun1000003, 148, 2017-01-01 08:40:39
Speed: likun1000003, 120, 2017-01-01 08:40:39
Speed: likun1000003, 113, 2017-01-01 08:40:40
Speed: likun1000003, 105, 2017-01-01 08:40:50
Speed: likun1000003, 82, 2017-01-01 08:41:00
Speed: likun1000003, 100, 2017-01-01 08:41:10
Speed: likun1000003, 95, 2017-01-01 08:41:20
Speed: likun1000003, 76, 2017-01-01 08:41:30
Speed: likun1000003, 75, 2017-01-01 08:41:40
Speed: likun1000003, 97, 2017-01-01 08:41:50
Speed: likun1000003, 99, 2017-01-01 08:41:53
Speed: likun1000003, 104, 2017-01-01 08:42:00
Speed: likun1000003, 119, 2017-01-01 08:42:09
Speed: likun1000003, 86, 2017-01-01 08:42:09
Speed: likun1000003, 83, 2017-01-01 08:42:10
Speed: likun1000003, 107, 2017-01-01 08:42:20
Speed: likun1000003, 60, 2017-01-01 08:42:30
Speed: likun1000003, 96, 2017-01-01 08:42:40
Speed: likun1000003, 101, 2017-01-01 08:42:50
Speed: likun1000003, 141, 2017-01-01 08:42:57
Speed: likun1000003, 120, 2017-01-01 08:42:58
Speed: likun1000003, 65, 2017-01-01 08:43:00
Speed: likun1000003, 110, 2017-01-01 08:43:07
Speed: likun1000003, 86, 2017-01-01 08:43:10
Speed: likun1000003, 120, 2017-01-01 08:43:15
Speed: likun1000003, 127, 2017-01-01 08:43:19
Speed: likun1000003, 121, 2017-01-01 08:43:20
Speed: likun1000003, 124, 2017-01-01 08:43:28
Speed: likun1000003, 139, 2017-01-01 08:43:30
Speed: likun1000003, 143, 2017-01-01 08:43:40
Speed: likun1000003, 122, 2017-01-01 08:43:50
Speed: likun1000003, 139, 2017-01-01 08:44:00
Speed: likun1000003, 125, 2017-01-01 08:44:01
Speed: likun1000003, 120, 2017-01-01 08:44:08
Speed: likun1000003, 99, 2017-01-01 08:44:10
Speed: likun1000003, 66, 2017-01-01 08:44:20
Speed: likun1000003, 116, 2017-01-01 08:44:30
Speed: likun1000003, 98, 2017-01-01 08:44:35
Speed: likun1000003, 81, 2017-01-01 08:44:40
Speed: likun1000003, 98, 2017-01-01 08:44:50
Speed: likun1000003, 82, 2017-01-01 08:45:00
Speed: likun1000003, 62, 2017-01-01 08:45:10
Speed: likun1000003, 72, 2017-01-01 08:45:20
Speed: likun1000003, 81, 2017-01-01 08:45:30
Speed: likun1000003, 83, 2017-01-01 08:45:40
Speed: likun1000003, 63, 2017-01-01 08:45:50
Speed: likun1000003, 65, 2017-01-01 08:46:00
Speed: likun1000003, 89, 2017-01-01 08:46:08
Speed: likun1000003, 106, 2017-01-01 08:46:08
Speed: likun1000003, 74, 2017-01-01 08:46:10
Speed: likun1000003, 61, 2017-01-01 08:46:20
Speed: likun1000003, 64, 2017-01-01 08:46:30
Speed: likun1000003, 86, 2017-01-01 08:46:40
Speed: likun1000003, 91, 2017-01-01 08:46:50
Speed: likun1000003, 91, 2017-01-01 08:47:00
Speed: likun1000003, 134, 2017-01-01 08:47:03
Speed: likun1000003, 135, 2017-01-01 08:47:10
Speed: likun1000003, 120, 2017-01-01 08:47:18
Speed: likun1000003, 116, 2017-01-01 08:47:20
Speed: likun1000003, 100, 2017-01-01 08:47:30
Speed: likun1000003, 111, 2017-01-01 08:47:40
Speed: likun1000003, 77, 2017-01-01 08:47:49
Speed: likun1000003, 68, 2017-01-01 08:47:50
Speed: likun1000003, 102, 2017-01-01 08:48:00
Speed: likun1000003, 114, 2017-01-01 08:48:10
Speed: likun1000003, 108, 2017-01-01 08:48:20
Speed: likun1000003, 147, 2017-01-01 08:48:28
Speed: likun1000003, 120, 2017-01-01 08:48:29
Speed: likun1000003, 68, 2017-01-01 08:48:30
Speed: likun1000003, 74, 2017-01-01 08:48:40
Speed: likun1000003, 100, 2017-01-01 08:48:50
Speed: likun1000003, 65, 2017-01-01 08:49:00
Speed: likun1000003, 62, 2017-01-01 08:49:06
Speed: likun1000003, 106, 2017-01-01 08:49:09
Speed: likun1000003, 98, 2017-01-01 08:49:10
Speed: likun1000003, 85, 2017-01-01 08:49:10
Speed: likun1000003, 101, 2017-01-01 08:49:20
Speed: likun1000003, 65, 2017-01-01 08:49:30
Speed: likun1000003, 132, 2017-01-01 08:49:39
Speed: likun1000003, 146, 2017-01-01 08:49:40
Speed: likun1000003, 120, 2017-01-01 08:49:42
Speed: likun1000003, 76, 2017-01-01 08:49:50
Speed: likun1000003, 101, 2017-01-01 08:50:00
Speed: likun1000003, 106, 2017-01-01 08:50:10
Speed: likun1000003, 131, 2017-01-01 08:50:14
Speed: likun1000003, 149, 2017-01-01 08:50:20
Speed: likun1000003, 142, 2017-01-01 08:50:30
Speed: likun1000003, 120, 2017-01-01 08:50:33
Speed: likun1000003, 135, 2017-01-01 08:50:36
Speed: likun1000003, 120, 2017-01-01 08:50:38
Speed: likun1000003, 120, 2017-01-01 08:50:38
Speed: likun1000003, 135, 2017-01-01 08:50:40
Speed: likun1000003, 149, 2017-01-01 08:50:50
Speed: likun1000003, 123, 2017-01-01 08:50:53
Speed: likun1000003, 120, 2017-01-01 08:50:58
Speed: likun1000003, 97, 2017-01-01 08:51:00
Speed: likun1000003, 118, 2017-01-01 08:51:10
Speed: likun1000003, 66, 2017-01-01 08:51:20
Speed: likun1000003, 92, 2017-01-01 08:51:30
Speed: likun1000003, 82, 2017-01-01 08:51:40
Speed: likun1000003, 68, 2017-01-01 08:51:50
Speed: likun1000003, 61, 2017-01-01 08:52:00
Speed: likun1000003, 78, 2017-01-01 08:52:10
Speed: likun1000003, 132, 2017-01-01 08:52:16
Speed: likun1000003, 120, 2017-01-01 08:52:19
Speed: likun1000003, 103, 2017-01-01 08:52:20
Speed: likun1000003, 104, 2017-01-01 08:52:30
Speed: likun1000003, 114, 2017-01-01 08:52:40
Speed: likun1000003, 131, 2017-01-01 08:52:40
Speed: likun1000003, 120, 2017-01-01 08:52:44
Speed: likun1000003, 66, 2017-01-01 08:52:50
Speed: likun1000003, 90, 2017-01-01 08:53:00
Speed: likun1000003, 111, 2017-01-01 08:53:10
Speed: likun1000003, 93, 2017-01-01 08:53:20
Speed: likun1000003, 88, 2017-01-01 08:53:30
Speed: likun1000003, 95, 2017-01-01 08:53:31
Speed: likun1000003, 111, 2017-01-01 08:53:40
Speed: likun1000003, 80, 2017-01-01 08:53:50
Speed: likun1000003, 76, 2017-01-01 08:54:00
Speed: likun1000003, 88, 2017-01-01 08:54:10
Speed: likun1000003, 65, 2017-01-01 08:54:20
Speed: likun1000003, 69, 2017-01-01 08:54:30
Speed: likun1000003, 62, 2017-01-01 08:54:37
Speed: likun1000003, 104, 2017-01-01 08:54:40
Speed: likun1000003, 62, 2017-01-01 08:54:50
Speed: likun1000003, 106, 2017-01-01 08:55:00
Speed: likun1000003, 93, 2017-01-01 08:55:10
Speed: likun1000003, 76, 2017-01-01 08:55:20
Speed: likun1000003, 74, 2017-01-01 08:55:30
Speed: likun1000003, 65, 2017-01-01 08:55:40
Speed: likun1000003, 63, 2017-01-01 08:55:50
Speed: likun1000003, 115, 2017-01-01 08:56:00
Speed: likun1000003, 90, 2017-01-01 08:56:10
Speed: likun1000003, 88, 2017-01-01 08:56:20
Speed: likun1000003, 74, 2017-01-01 08:56:30
Speed: likun1000003, 73, 2017-01-01 08:56:40
Speed: likun1000003, 70, 2017-01-01 08:56:50
Speed: likun1000003, 148, 2017-01-01 08:56:56
Speed: likun1000003, 120, 2017-01-01 08:56:59
Speed: likun1000003, 66, 2017-01-01 08:56:59
Speed: likun1000003, 91, 2017-01-01 08:57:00
Speed: likun1000003, 94, 2017-01-01 08:57:10
Speed: likun1000003, 117, 2017-01-01 08:57:20
Speed: likun1000003, 75, 2017-01-01 08:57:30
Speed: likun1000003, 102, 2017-01-01 08:57:32
Speed: likun1000003, 111, 2017-01-01 08:57:40
Speed: likun1000003, 74, 2017-01-01 08:57:50
Speed: likun1000003, 80, 2017-01-01 08:58:00
Speed: likun1000003, 77, 2017-01-01 08:58:10
Speed: likun1000003, 102, 2017-01-01 08:58:20
Speed: likun1000003, 109, 2017-01-01 08:58:30
Speed: likun1000003, 109, 2017-01-01 08:58:40
Speed: likun1000003, 104, 2017-01-01 08:58:50
Speed: likun1000003, 116, 2017-01-01 08:59:00
Speed: likun1000003, 74, 2017-01-01 08:59:10
Speed: likun1000003, 85, 2017-01-01 08:59:20
Speed: likun1000003, 67, 2017-01-01 08:59:30
Speed: likun1000003, 85, 2017-01-01 08:59:40
Speed: likun1000003, 108, 2017-01-01 08:59:50
Speed: likun1000003, 110, 2017-01-01 09:00:00
Speed: likun1000003, 61, 2017-01-01 09:00:10
Speed: likun1000003, 84, 2017-01-01 09:00:20
Speed: likun1000003, 63, 2017-01-01 09:00:30
Speed: likun1000003, 86, 2017-01-01 09:00:40
Speed: likun1000003, 109, 2017-01-01 09:00:50
Speed: likun1000003, 113, 2017-01-01 09:01:00
Speed: likun1000003, 118, 2017-01-01 09:01:10
Speed: likun1000003, 115, 2017-01-01 09:01:20
Speed: likun1000003, 60, 2017-01-01 09:01:30
Speed: likun1000003, 105, 2017-01-01 09:01:40
Speed: likun1000003, 100, 2017-01-01 09:01:50
Speed: likun1000003, 65, 2017-01-01 09:02:00
Speed: likun1000003, 60, 2017-01-01 09:02:10
Speed: likun1000003, 105, 2017-01-01 09:02:20
Speed: likun1000003, 93, 2017-01-01 09:02:30
Speed: likun1000003, 82, 2017-01-01 09:02:40
Speed: likun1000003, 68, 2017-01-01 09:02:50
Speed: likun1000003, 111, 2017-01-01 09:03:00
Speed: likun1000003, 103, 2017-01-01 09:03:10
Speed: likun1000003, 108, 2017-01-01 09:03:14
Speed: likun1000003, 71, 2017-01-01 09:03:20
Speed: likun1000003, 81, 2017-01-01 09:03:29
Speed: likun1000003, 103, 2017-01-01 09:03:29
Speed: likun1000003, 113, 2017-01-01 09:03:29
Speed: likun1000003, 87, 2017-01-01 09:03:29
Speed: likun1000003, 79, 2017-01-01 09:03:30
Speed: likun1000003, 96, 2017-01-01 09:03:40
Speed: likun1000003, 143, 2017-01-01 09:03:49
Speed: likun1000003, 122, 2017-01-01 09:03:50
Speed: likun1000003, 120, 2017-01-01 09:03:57
